id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,reviews total,pre 2014 reviews,post 2014 reviews
19049934,Amazing Entire Home In Central East Austin,2585093,Cory,,78722,30.30363,-97.71212,Entire home/apt,225,2,8,2017-10-22,0.32,2,0,4,0,8
19053626,Modern Home Near Downtown,131885945,Ashley,,78744,30.17815,-97.69436,Private room,90,1,8,2017-09-04,0.31,1,0,26,0,8
19069567,A cool place close to Downtown & Lady Bird Lake,20321915,Nicole,,78741,30.2336,-97.7314,Private room,31,2,9,2017-11-05,0.36,1,0,35,0,9
19073806,Quiet room in ideal location!,63373750,Madeleine,,78731,30.36252,-97.74984,Private room,33,2,9,2018-10-15,0.35,1,0,117,0,9
19083085,"Barton Hills Modern, walk to ACL!",644398,Jonathan,,78704,30.255259999999996,-97.78201999999999,Entire home/apt,950,1,1,2017-10-08,0.05,1,0,3,0,1
19084766,"Spicy colors and lively, artistic surroundings.",20704282,Catherine,,78734,30.38387,-97.93337,Entire home/apt,225,2,6,2019-05-05,0.68,3,151,136,0,6
19085585,Guadalupe: Shared Room in Awesome Community,8167447,Martin,,78751,30.322390000000002,-97.72606,Shared room,23,29,3,2019-02-15,0.27,72,329,1,0,3
19086489,The Coop: Central-East Austin neighborhood,5577308,Kitty,,78723,30.309490000000004,-97.69945,Entire home/apt,125,1,52,2019-07-09,3.19,1,354,2,0,52
19092849,Beautiful house nestled in Austin hills,81733178,Marita,,78730,30.36202,-97.79893,Entire home/apt,400,5,1,2018-03-16,0.06,1,71,2,0,1
19095842,Evans: Shared Room in Central Austin Community,8167447,Martin,,78751,30.3162,-97.71735,Shared room,23,29,5,2019-04-04,0.21,72,328,47,0,5
19098538,SUMMER PARADISE Near 6th street and East AUSTIN,19069769,Brad,,78702,30.26156,-97.69771999999999,Entire home/apt,295,3,22,2019-06-23,0.87,3,132,14,0,22
19099760,Quaint Mediterranean-style home,56906954,Gabe,,78738,30.31832,-97.97036999999999,Private room,55,1,21,2019-06-30,0.91,1,362,15,0,21
19101673,Central Studio,61784725,Will,,78722,30.29004,-97.71982,Entire home/apt,100,1,12,2019-05-27,2.88,1,151,13,0,12
19102250,Comfy Bedroom in a Nice Austin Home,64445293,Karla,,78747,30.15953,-97.74053,Private room,30,1,4,2017-10-29,0.19,1,0,31,0,4
19103852,Coziest Airstream in Austin,16219948,Michael,,78745,30.218120000000003,-97.77716,Entire home/apt,102,2,9,2019-05-26,2.2,1,34,9,0,9
19110726,High Ceilings and Chandeliers at a Vintage Austin Bungalow,869472,Caroline,,78704,30.247040000000002,-97.75067,Entire home/apt,249,3,47,2019-06-23,3.81,1,325,5,0,47
19113833,Private Bedroom & Bath - Close to downtown!,2221326,Kelsey,,78702,30.26438,-97.70719,Private room,40,1,5,2017-07-03,0.2,1,0,39,0,5
19119326,E. Austin Home MINUTES TO DOWNTOWN!,28750193,Dean,,78721,30.267640000000004,-97.68399000000001,Entire home/apt,600,2,19,2019-04-15,1.9,1,213,89,0,19
19131961,Simple Bedroom Near the Airport,128463687,Garret,,78744,30.202659999999998,-97.70071999999999,Private room,39,1,24,2018-05-01,0.95,2,0,41,0,24
19132280,Simple Bedroom Close to the Airport,128463687,Garret,,78744,30.2013,-97.70085999999999,Private room,39,1,29,2018-05-06,1.15,2,0,3,0,29
19138105,Evans: Shared Room in Young Professional Community,8167447,Martin,,78751,30.314359999999997,-97.71705,Shared room,23,29,8,2019-06-09,0.33,72,234,39,0,8
19138854,Clarksville Condo Walking Distance from Downtown,13007528,Ruth,,78703,30.28102,-97.7547,Entire home/apt,130,2,10,2018-10-15,0.4,1,0,4,0,10
19139902,Austin Art House: Perfect for friends + family!,133790556,Jade,,78757,30.33383,-97.73647,Entire home/apt,230,2,3,2019-03-17,0.46,2,0,41,0,3
19139936,Mid Century Remodeled Cottage Close to Downtown,103271504,Benjamin,,78704,30.238670000000003,-97.77104,Entire home/apt,145,2,52,2019-07-01,2.09,2,68,16,0,52
19141267,Tasteful Studio just north of UT and Downtown.,133804952,Debra,,78751,30.306790000000003,-97.71803,Entire home/apt,75,2,15,2019-06-01,0.61,1,311,3,0,15
19141872,East Side Bungalow,3274036,Ali,,78702,30.260009999999998,-97.73108,Entire home/apt,120,2,13,2018-03-17,0.51,1,0,6,0,13
19143870,South Austin Texas Oasis - Sleeps four (2nd floor),133844454,Carol,,78745,30.21077,-97.81818,Entire home/apt,90,28,22,2019-06-30,0.87,1,249,41,0,22
19159071,Native Hostel: 6 Bed Coed Dorm Bed,100663558,Native Hostel,,78702,30.262809999999998,-97.73401,Shared room,49,1,123,2019-07-08,4.84,4,166,5,0,123
19159372,Zip-a-Dee-Doo-Dah to Zilker Park & Barton Springs,50214619,Ames,,78704,30.261329999999997,-97.77075,Entire home/apt,195,1,155,2019-06-27,6.16,9,342,129,0,155
19160316,Native Hostel: 4 Bed Dorm Bed,100663558,Native Hostel,,78702,30.26251,-97.73510999999999,Shared room,49,1,33,2019-07-07,1.34,4,166,91,0,33
19163906,"Urban Garden Retreat, Walk to Radio & El Chilito",109851889,Allison,,78745,30.22271,-97.7902,Entire home/apt,119,3,3,2018-07-02,0.14,1,80,10,0,3
19165667,Quaint guest house bungalow overlooking Colorado River in East Austin.,49152779,Anton,,78702,30.251079999999998,-97.70235,Entire home/apt,175,3,2,2017-10-28,0.1,1,0,5,0,2
19174058,"Lovely, clean & comfortable room  optional cottage",11112735,Bella,,78745,30.221629999999998,-97.79693,Private room,75,1,20,2019-07-06,0.84,1,72,33,0,20
19174182,"Spacious, bright, modern 3 bedroom home in Mueller",40825751,Colleen,,78723,30.292170000000002,-97.70295,Entire home/apt,250,2,7,2019-06-23,1.37,1,48,2,0,7
19174300,Apartment by the Lake/South Lakeshore,35471794,James,,78741,30.24277,-97.72403,Entire home/apt,70,30,5,2018-07-28,0.23,1,140,1,0,5
19179509,East Austin Forest House - Private Room & Bath,400704,Sarah,,78721,30.27498,-97.69247,Private room,40,2,52,2019-05-05,2.05,2,198,81,0,52
19181658,East Side Artist's Private Home,6788650,Caroline,,78702,30.27935,-97.71726,Entire home/apt,110,2,95,2019-06-18,3.81,1,62,9,0,95
19190905,Bright and Inviting Space in Tarrytown Apartment,22336907,Kit,,78703,30.28847,-97.77235,Entire home/apt,85,30,6,2019-06-17,0.28,3,355,18,0,6
19193011,5BR South Shore Lake Travis Home w/ 5 Acres!,124060715,Evolve,,78734,30.41933,-97.93651,Entire home/apt,695,3,10,2018-09-30,0.42,28,173,5,0,10
19204907,"Condo in Gated Complex near Domain, King Bed",134370722,Sophie,,78759,30.37673,-97.74145,Entire home/apt,61,30,3,2018-11-04,0.28,1,237,46,0,3
19205496,Happy in the Heart of Hyde Park,50214619,Ames,,78751,30.30854,-97.72974,Entire home/apt,75,1,127,2019-06-26,5.08,9,335,1,0,127
19207301,Lake Travis main basin - best views on the lake!,134395322,Shawn,,78732,30.39378,-97.8919,Entire home/apt,800,3,7,2019-06-25,0.29,1,142,2,0,7
19209648,Hip South Austin Studio!,27754195,Camila,,78704,30.23937,-97.78706,Entire home/apt,27,1,10,2017-07-10,0.4,1,0,6,0,10
19219981,Charming Downtown Getaway,28826050,Trish,,78703,30.28517,-97.76116,Entire home/apt,130,1,36,2019-02-19,1.43,1,0,52,0,36
19224128,Downtown Unique Fusion,118565935,Renters Club,,78741,30.24584,-97.73347,Entire home/apt,5450,2,11,2018-09-24,0.49,79,43,18,0,11
19226190,#3 Clean Simple Bed      CENTRAL AUSTIN,103679010,Kathleen,,78723,30.309479999999997,-97.70449,Shared room,27,2,101,2019-07-08,4.02,3,88,2,0,101
19227768,1 bedroom apartment by Downtown in East Austin,132645445,Lynn,,78741,30.239590000000003,-97.73268,Entire home/apt,65,2,27,2019-06-27,1.12,2,13,33,0,27
19228005,Great Location! Charming Retreat in Central Austin,134609019,Sharon,,78703,30.304990000000004,-97.77245,Entire home/apt,125,2,45,2019-04-18,1.82,1,7,9,0,45
19228353,Private Room in a Green ATX Oasis,134613057,Alexander And Cecilia,,78752,30.323890000000002,-97.71879,Private room,49,1,68,2019-06-30,2.75,2,21,10,0,68
19243254,Cozy studio: Casper mattress & mins to restaurants,81204,Ruby,,78702,30.25338,-97.72318,Entire home/apt,99,1,109,2019-07-07,4.42,3,110,4,0,109
19246491,The Suites on Lamar 3,72682985,Chelsea,,78756,30.31979,-97.73066,Entire home/apt,110,2,36,2019-05-02,1.43,6,83,73,0,36
19247577,Luxury 1/1 Apartment in South Lamar.,9185872,David,,78704,30.24295,-97.7814,Entire home/apt,100,3,15,2019-05-27,0.6,1,0,1,0,15
19263337,A Beautiful Cottage in the Heart of SoCo,16840528,Mary,,78704,30.24333,-97.75461,Entire home/apt,161,3,82,2019-07-10,3.32,1,150,8,0,82
19267955,"Private room with bath, close to Downtown Austin",134919686,Shana,,78741,30.235559999999996,-97.73262,Private room,50,1,4,2017-07-09,0.16,1,0,22,0,4
19271012,Walk to Zilker Park from a Stylish Condo,23631228,Megan,,78703,30.27388,-97.75456,Entire home/apt,130,2,92,2019-07-08,3.71,1,87,18,0,92
19285055,Dowtown Austin High Rise,135053335,Collin,,78703,30.26858,-97.75241,Entire home/apt,200,1,1,2017-06-18,0.04,1,0,46,0,1
19295684,Walk (5 Minutes) to Zilker Park and Barton Springs,50214619,Ames,,78704,30.26037,-97.77369,Entire home/apt,95,1,154,2019-06-27,6.18,9,337,4,0,154
19295842,Zilker Park + Downtown + Barton Spring in a Breeze,50214619,Ames,,78704,30.25265,-97.76769,Entire home/apt,195,1,157,2019-07-04,6.28,9,350,19,0,157
19297733,The Bird Nest,12427478,Adam And Ashley,,78702,30.268690000000003,-97.73121,Entire home/apt,160,2,103,2019-07-07,4.09,3,212,17,0,103
19314296,"Serene cottage in countryside w/free WiFi, near parks, restaurants and lakes!",112304425,Vacasa Texas,,78747,30.13441,-97.73404000000001,Entire home/apt,135,1,10,2019-06-21,0.46,1,365,356,0,10
19314894,East Austin Forest House - Entire house Bed & Bath,400704,Sarah,,78721,30.27494,-97.69402,Entire home/apt,120,2,10,2019-06-23,0.6,2,0,92,0,10
19328783,Room with Beautiful Lake Views in a Peace and Quiet Oasis,70555486,Thomas,,78732,30.41747,-97.89197,Private room,150,2,33,2019-06-12,1.34,1,192,22,0,33
19329015,Treemont Home,118565935,Renters Club,,78746,30.2694,-97.79383,Entire home/apt,4360,2,6,2019-05-26,0.29,79,365,122,0,6
19329016,Travis Heights Contemporary,118565935,Renters Club,,78704,30.2455,-97.74299,Entire home/apt,3270,3,5,2018-10-22,0.31,79,365,5,0,5
19329021,Barton Hills Polished,118565935,Renters Club,,78704,30.25399,-97.78463,Entire home/apt,3270,3,1,2019-03-11,0.24,79,365,3,0,1
19329025,Zilker Crash Pad,118565935,Renters Club,,78704,30.25933,-97.77073,Entire home/apt,1090,2,2,2018-09-24,0.12,79,365,5,0,2
19329027,Bouldin Home,118565935,Renters Club,,78704,30.252740000000003,-97.75723,Entire home/apt,4360,3,1,2017-11-23,0.05,79,365,47,0,1
19340374,Remodeled 3BR w/ Patio & Grill,109638288,TurnKey Vacation Rentals,,78745,30.22735,-97.79746999999999,Entire home/apt,186,2,1,2018-03-25,0.06,72,336,72,0,1
19346509,Enchanting Home with Pool-Walk to ACL Festival & Everywhere,2463926,Robyn,,78703,30.282429999999998,-97.75731999999999,Entire home/apt,700,2,55,2019-07-11,2.6,1,269,37,0,55
19347599,Cozy ATX Retreat    {NW Hwy 183},96577325,Caleb,,78729,30.46055,-97.78676999999999,Entire home/apt,99,2,30,2019-06-24,1.26,5,161,34,0,30
19348945,Private Room in a Quaint House in S Central Austin,1835106,Erin,,78745,30.2187,-97.78016,Private room,30,1,133,2019-07-05,5.44,1,39,3,0,133
19355450,Central Austin home 7 miles from downtown!,1290259,Rani And Maribel,,78758,30.36078,-97.71399,Entire home/apt,90,1,123,2019-07-05,4.99,1,43,2,0,123
19357294,Luxury Home Near Downtown,10872562,Jacob,,78705,30.29777,-97.74213,Entire home/apt,250,1,8,2019-03-16,0.43,1,267,4,0,8
19363077,Charming renovated house in East Austin,2739520,Biz,,78702,30.27478,-97.72137,Entire home/apt,125,1,9,2018-06-10,0.36,1,0,10,0,9
19363428,Queen Bedroom/Private Bathroom Retreat,49378489,Robyn,,78746,30.33533,-97.8002,Private room,130,1,2,2018-03-18,0.12,4,179,260,0,2
19364330,Charming duplex in south Austin,135728012,Jill,,78704,30.23988,-97.77316,Private room,65,2,7,2018-04-22,0.28,2,0,40,0,7
19364334,"Private bedrm & bathrm in big, bright, happy apt",24941801,Melissa,,78749,30.230190000000004,-97.83768,Private room,59,2,19,2019-06-24,0.83,2,165,123,0,19
19383425,Hyde Park Tree House,743931,John,,78751,30.307509999999997,-97.71727,Entire home/apt,145,1,90,2019-07-07,4.21,1,262,35,0,90
19384587,3/2 House in East Austin,28839258,Ashley,,78724,30.28946,-97.64584,Entire home/apt,114,1,9,2019-07-07,1.41,1,38,1,0,9
19386525,GREAT unit on S. Lamar just 10 mins from Downtown,91522429,Christopher,,78704,30.23906,-97.79171,Entire home/apt,175,1,45,2019-07-06,1.83,1,0,19,0,45
19388519,BOHO getaway minutes from Domain and UT campus,135923992,Alex,,78731,30.36099,-97.74988,Entire home/apt,36,2,23,2019-03-17,1.0,1,57,2,0,23
19390484,HUGE ELEGANT 2BR in the DOMAIN! 1300 sq ft!,117514357,Andrew,,78758,30.40039,-97.72363,Entire home/apt,195,1,54,2019-07-02,2.19,2,0,10,0,54
19400263,Central Austin Guesthouse near Downtown/University,64213206,Edward And Linda,,78751,30.32204,-97.72331,Entire home/apt,150,1,106,2019-05-29,4.83,1,0,25,0,106
19402699,"Eat, Shop, and Admire Art from a Modern Apartment",48411870,Ann,,78703,30.27539,-97.75572,Entire home/apt,250,3,21,2019-07-07,0.98,1,130,1,0,21
19408822,Deep Eddy Cottage,20868075,Melissa,,78703,30.28026,-97.77232,Entire home/apt,163,28,13,2018-12-14,0.62,2,10,3,0,13
19432213,Spacious Master Bedroom Suite w Bath in North ATX,16990248,Stan Haozhe,,78728,30.44802,-97.6828,Private room,85,2,1,2018-03-17,0.06,1,0,3,0,1
19432238,Sunny and Modern | Friends & Family-Friendly,35645331,Emily,,78747,30.143009999999997,-97.78799000000001,Entire home/apt,300,2,4,2017-10-22,0.16,1,0,3,0,4
19438484,Spring Savings-E. Austin Flat Close to DT,136283354,Ms Anderson,,78722,30.282290000000003,-97.71098,Entire home/apt,90,3,71,2019-06-24,2.9,1,69,42,0,71
19455685,The Beach Cottage by Lake Austin,54611289,Kristin,,78733,30.34323,-97.86572,Entire home/apt,300,4,1,2018-07-29,0.09,1,48,5,0,1
19456126,Serenity In The Hills With Panoramic Lake Views.,136445059,Maya,,78734,30.389470000000003,-97.9442,Entire home/apt,1500,4,1,2019-02-11,0.2,1,365,5,0,1
19468454,N.Lamar: Private Room,8167447,Martin,,78751,30.3187,-97.72926,Private room,37,29,4,2018-11-30,0.2,72,257,3,0,4
19472048,Allandale RV Oasis,128287417,Angie & Garry,,78757,30.340259999999997,-97.75161,Entire home/apt,75,2,70,2019-06-18,2.84,2,29,2,0,70
19472457,"Great for large groups, pool, sleeps 10, 4 BR/3BTH",136622490,Tatjana,,78723,30.306520000000003,-97.67681999999999,Entire home/apt,950,2,14,2018-08-12,0.66,1,0,2,0,14
19472938,Lake Austin Guest House,134613403,Samantha,,78732,30.332140000000003,-97.92668,Entire home/apt,103,1,141,2019-06-26,5.99,1,167,3,0,141
19473894,Cozy Up in a Vintage Airstream in Barton Springs,2204100,Leeann,,78704,30.23116,-97.77029,Entire home/apt,100,2,121,2019-07-09,4.95,1,282,41,0,121
19475762,"If you come to Texas,  stay on a Texas Horse Ranch",76978427,Chuck And Francie,,78744,30.16315,-97.76342,Entire home/apt,49,1,60,2019-07-06,2.43,2,76,58,0,60
19486208,Austin's Best Reviewed at Seasons LOWEST PRICES!!!,126263802,The Lux Haus,,78704,30.26083,-97.74829,Entire home/apt,103,1,47,2019-06-24,1.92,15,0,4,0,47
19488333,Mid Century Vibes in East Austin with Private Bath,2612609,Keith,,78753,30.35353,-97.67687,Private room,48,1,67,2019-05-05,2.75,1,2,4,0,67
19488978,"Blunn Creek Studio D - cute, cheap, clean!",579290,Jay,,78704,30.24496,-97.74492,Entire home/apt,75,2,83,2019-06-17,3.37,22,331,133,0,83
19490974,Quiet space in busy and vibrant part of ATX,7069915,Sara,,78723,30.30753,-97.68555,Private room,45,1,9,2017-07-30,0.36,1,0,13,0,9
19496305,Lake Travis waterfront Tiny Homes.,120389481,Pat,,78734,30.38835,-97.96211,Entire home/apt,500,2,18,2019-06-23,0.74,1,249,1,0,18
19496423,★Cottage 4 - Great for Exploring SoCo-SLEEPS 4! ★,17406638,Paul & Erin,,78704,30.23228,-97.75998,Entire home/apt,75,1,130,2019-07-11,5.26,6,300,13,0,130
19497035,"★Quiet, Private, South Congress Cottage ★3★",17406638,Paul & Erin,,78704,30.23286,-97.76019000000001,Entire home/apt,75,1,157,2019-07-04,6.36,6,286,38,0,157
19498556,Private Bedroom with COMFORTABLE Queen,136900315,Alex And Erin,,78725,30.240540000000003,-97.5776,Private room,48,2,1,2017-10-23,0.05,1,0,10,0,1
19505687,Peace and Quiet near the Domain,31939073,Gina,,78758,30.40226,-97.70538,Entire home/apt,250,2,45,2018-08-05,1.82,1,0,1,0,45
19524279,3BR 2BATH Peaceful Retreat in Quirky South Austin,137117799,Michael,,78745,30.20144,-97.8169,Entire home/apt,148,3,12,2019-07-07,0.6,1,358,1,0,12
19526111,Spacious family home in ATX close to DT,37409823,Claudia,,78746,30.279009999999996,-97.80408,Entire home/apt,295,3,1,2017-07-29,0.04,1,0,142,0,1
19529375,Private Bedroom and Bath near UT & Downtown,137154311,Louie,,78705,30.291929999999997,-97.74474000000001,Private room,45,1,11,2017-07-30,0.45,1,0,39,0,11
19531460,1 BR Luxury Apartment Near Downtown & Zilker Park,13620154,Brandon,,78704,30.24398,-97.78064,Entire home/apt,199,2,2,2017-10-22,0.09,1,0,1,0,2
19531877,Taxpayers house on the hill,44299975,Christopher,,78721,30.280640000000002,-97.69200000000001,Private room,45,1,3,2017-11-12,0.12,3,0,12,0,3
19539002,1620 Bridgeway,137244185,Edward,,78704,30.243190000000002,-97.77381,Entire home/apt,169,3,3,2017-10-23,0.12,1,0,1,0,3
19540952,Private room/bath in a relaxed modern home.,96292496,Greg,,78753,30.353009999999998,-97.68564,Private room,48,1,24,2019-07-06,1.02,1,110,25,0,24
19546107,★Great For Exploring the SoCo Area - Sleeps 6!★,17406638,Paul & Erin,,78704,30.23231,-97.75899,Entire home/apt,135,1,60,2019-03-29,2.52,6,22,1,0,60
19546546,Marfa Suite in Downtown Austin,2109636,Liam,,78704,30.25933,-97.75475,Entire home/apt,85,3,98,2019-07-02,3.96,2,52,8,0,98
19547270,"★SLEEPS 3, Great For Exploring South Congress! ★2★",17406638,Paul & Erin,,78704,30.231790000000004,-97.76052,Entire home/apt,79,1,131,2019-06-27,5.31,6,277,40,0,131
19547838,★ Cute South Congress Studio! Private & comfy! ★5★,17406638,Paul & Erin,,78704,30.23194,-97.75884,Entire home/apt,74,1,141,2019-07-08,5.72,6,314,33,0,141
19548814,Downtown Proper Guesthouse,118565935,Renters Club,,78703,30.279740000000004,-97.75258000000001,Entire home/apt,654,2,5,2019-06-16,0.35,79,365,4,0,5
19548815,Ivy League,118565935,Renters Club,,78703,30.27937,-97.75503,Entire home/apt,4360,3,1,2019-07-02,1.0,79,362,11,0,1
19552026,Modern Estate With Pool,91674265,Wallerspace (Kevin & Paula),,78702,30.254459999999998,-97.73489000000001,Entire home/apt,1050,1,16,2019-06-23,0.73,7,338,8,0,16
19552028,Urban Retreat,91674265,Wallerspace (Kevin & Paula),,78702,30.256690000000003,-97.73512,Entire home/apt,656,3,6,2019-05-27,0.27,7,343,25,0,6
19552029,Modern Farmhouse,91674265,Wallerspace (Kevin & Paula),,78702,30.254440000000002,-97.73396,Entire home/apt,656,1,6,2019-06-30,0.27,7,344,108,0,6
19552606,Boho Chic,91674265,Wallerspace (Kevin & Paula),,78702,30.2561,-97.73601,Entire home/apt,800,3,7,2019-02-11,0.31,7,349,3,0,7
19552614,Dutch Modern,91674265,Wallerspace (Kevin & Paula),,78701,30.257859999999997,-97.73761999999999,Entire home/apt,800,1,9,2019-06-02,0.5,7,350,6,0,9
19552741,Boho Chic + Dutch Modern,91674265,Wallerspace (Kevin & Paula),,78702,30.25508,-97.73365,Entire home/apt,1600,1,12,2019-06-09,0.78,7,346,50,0,12
19552833,Modern Farmhouse + Urban Retreat,91674265,Wallerspace (Kevin & Paula),,78702,30.254590000000004,-97.73439,Entire home/apt,1312,1,17,2019-06-23,1.11,7,336,1,0,17
19567402,★Perfect for Couples★ 5 Min from SoCo & DWTN!!,12925390,Nathan & Julie,,78704,30.23916,-97.74037,Entire home/apt,89,2,139,2019-07-04,5.97,8,35,48,0,139
19570109,Remodeled - Downtown Austin & Texas Hill Country,11764694,Clare,,78704,30.231440000000003,-97.74599,Entire home/apt,86,30,5,2019-06-15,0.22,2,300,2,0,5
19572818,Modern Duplex 2 Bed + 2 Full Bath,109751507,Steven,,78748,30.174159999999997,-97.83233,Entire home/apt,170,1,26,2019-07-07,1.07,2,17,1,0,26
19573575,Secret Shangri la in Central Austin,137560562,Susan,,78757,30.33072,-97.73031999999999,Entire home/apt,70,2,64,2019-06-23,3.06,1,288,1,0,64
19575477,Cozy Hide Away in Central Austin.,8187341,Natalya,,78756,30.327779999999997,-97.73876,Entire home/apt,89,2,38,2019-06-01,1.54,3,302,3,0,38
19576193,RiverSuite,55598655,Fernando,,78741,30.235190000000003,-97.70916,Private room,60,1,16,2019-04-14,0.69,1,365,41,0,16
19586855,"*IDEAL LOCATION (NEAR DOWNTOWN), DISCOUNT PRICE!",1568269,Skylar,,78703,30.27617,-97.75865,Entire home/apt,99,1,136,2019-06-27,5.6,1,145,2,0,136
19593466,"Classic Red Room in Gorgeous Home. SXSW, COTA, ACL",19589143,Anastasiya,,78724,30.25693,-97.57654000000001,Private room,60,1,16,2019-07-07,0.71,2,0,12,0,16
19606403,Cozy room for two,137010576,Johanna,,78732,30.38425,-97.8728,Private room,60,1,41,2018-11-23,1.66,1,0,3,0,41
19624130,"Romeo's Bungalow 1,000 SqFt Suite 1 block to SoCo!",8510754,Heart,,78704,30.24421,-97.74812,Entire home/apt,149,1,51,2019-06-02,2.46,4,75,4,0,51
19624388,Modern East Side Home w/ Pool. 1 Mile to Downtown.,1439593,Michael,,78702,30.268690000000003,-97.72211999999999,Entire home/apt,275,2,4,2019-05-18,1.76,2,26,55,0,4
19624454,TUSCANY ROOM AT ELMTREE COTTAGE,6353070,Maureen,,78745,30.20488,-97.79921999999999,Private room,35,3,7,2019-06-29,0.3,3,35,7,0,7
19634352,THE ELMTREE COTTAGE,6353070,Maureen,,78745,30.206090000000003,-97.79934,Entire home/apt,688,1,3,2019-03-31,0.72,3,0,9,0,3
19634381,Modern Home in East Austin,37496629,Chuk,,78724,30.29053,-97.64475,Private room,85,2,19,2019-06-15,0.89,2,63,61,0,19
19638094,Clean Modern Home in New Urban Community,737040,Brian,,78723,30.298820000000003,-97.70305,Entire home/apt,350,7,1,2019-03-14,0.25,1,67,99,0,1
19643938,South Austin Apartment,10906547,Victor,,78741,30.22542,-97.74515,Entire home/apt,200,2,8,2019-06-22,0.57,1,8,13,0,8
19662891,Bright Guest Cottage with Courtyard Patio,13955685,Erin,,78704,30.249840000000003,-97.76162,Entire home/apt,95,2,133,2019-07-03,5.83,1,84,55,0,133
19673502,Comfy private hideaway near everything,138536935,Brian,,78722,30.30288,-97.71148000000001,Shared room,85,1,1,2017-09-12,0.04,1,0,111,0,1
19677719,Green Acre in Austin,100567230,Kate,,78741,30.22904,-97.73926,Private room,78,2,95,2019-06-02,4.15,1,305,2,0,95
19679470,Magical Home in the Oaks,132886157,Daniel,,78704,30.242109999999997,-97.74523,Entire home/apt,600,3,2,2019-03-13,0.09,1,180,10,0,2
19682255,Spacious Studio in S. Austin Free Wifi for SXSW !,138626508,Alan,,78748,30.189840000000004,-97.83476,Entire home/apt,65,2,20,2019-07-07,0.93,1,23,4,0,20
19695459,Hip East Side Tiny Pad,138747475,Rebecca,,78722,30.287340000000004,-97.72188,Entire home/apt,69,2,145,2019-07-11,6.12,1,100,71,0,145
19698184,Cool retreat near downtown,1274243,Susan,,78731,30.33682,-97.75943000000001,Entire home/apt,87,90,6,2019-04-30,0.4,3,195,2,0,6
19698436,Sweet bungalow in East Side Downtown Austin,122030405,Inessa,,78702,30.272040000000004,-97.71505,Entire home/apt,82,2,109,2019-07-08,4.5,1,49,8,0,109
19699043,Bohemian Private Guest Room & Bath near DT & UT,17054556,Nicholas,,78722,30.292679999999997,-97.71852,Private room,70,2,50,2018-08-20,2.04,1,0,71,0,50
19710194,Entire Home for up to 6 people,135245436,Norma,,78744,30.1955,-97.7337,Entire home/apt,302,1,1,2017-10-22,0.05,3,7,8,0,1
